Name;id;brewery_id;cat_id;style_id;Alcohol By Volume;International Bitterness Units;Standard Reference Method;Universal Product Code;filepath;Description;add_user;last_mod;Style;Category;Brewer;Address;City;State;Country;Coordinates;Website
Quail Springs IPA;927;441;3;31;6.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style India Pale Ale;North American Ale;Deschutes Brewery;901 SW Simpson Avenue;Bend;Oregon;United States;44.0474,-121.323;http://www.deschutesbrewery.com/
Riverboat Rye;933;1205;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Stone Cellar Brewpub & Restaurant;1004 South Olde Oneida;Appleton;Wisconsin;United States;44.2536,-88.4037;
Cascade Golden Ale;3624;441;3;26;4.5;0;0;0;;Gracing the expansive Western skyline in Central Oregon, the Three Sistersâ€”Faith, Hope and Charityâ€”are three prominent peaks in the Cascade mountain range.  Local folklore credits the naming to 19th Century fur trappers.;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Deschutes Brewery;901 SW Simpson Avenue;Bend;Oregon;United States;44.0474,-121.323;http://www.deschutesbrewery.com/
Rodeo Red;3673;665;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Hoffbrau Steaks Brewery #1;;Addison;Texas;United States;32.9618,-96.8292;
Longshot American Pale Ale;3713;157;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Boston Beer Company;30 Germania Street;Boston;Massachusetts;United States;42.3144,-71.1034;http://www.samueladams.com/
Sunset Ale;3714;1277;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Trade Winds Brewing;;Wailuku;Hawaii;United States;20.8911,-156.505;
Amber Ale;3716;348;3;33;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Amber/Red Ale;North American Ale;Carmel Brewing;;Salinas;California;United States;36.6777,-121.656;
Homestead Pale Ale;3732;412;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Crane River Brewpub and Cafe;;Lincoln;Nebraska;United States;40.8069,-96.6817;
;"During World War II, Coors aided the war effort by setting aside half its beer for sale to the military.  When the service men and women returned home to states outside of Coors' original 11-state marketing region, they spread the word about the beer's taste and quality -- which became known as the \""Coors Mystique.\""";;;;;;;;;;;;;;;;;;;;
Spiced Porter;3069;1059;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;River West Brewing;;Chicago;Illinois;United States;41.85,-87.6501;
Calumet KÃ¶lsch;3085;1080;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Rowland's Calumet Brewery;25 North Madison St;Chilton;Wisconsin;United States;44.0291,-88.1629;http://rowlandsbrewery.com/
Paddy Pale Ale;3120;1364;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Wild Onion Brewing;;Lake Barrington;Illinois;United States;42.2108,-88.1652;
Very Pale Ale;3155;1236;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Taylor Brewing;717 East Butterfield Road;Lombard;Illinois;United States;41.8358,-88.0091;
Ale;3166;1014;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Prairie Rock Brewing - Elgin;127 South Grove Avenue;Elgin;Illinois;United States;42.0347,-88.2819;
India Pale Ale;3222;235;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Breckenridge BBQ of Omaha;;Omaha;Nebraska;United States;41.254,-95.9993;
Bigfoot 1991;3252;1142;-1;-1;9.6000003815;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Sierra Nevada Brewing Co.;1075 East 20th Street;Chico;California;United States;39.7246,-121.816;http://www.sierranevada.com/
Magic Brew;3276;91;3;38;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Brown Ale;North American Ale;Beach Brewing;;Orlando;Florida;United States;28.5383,-81.3792;
Buffalo Nutty Brown;3333;581;3;38;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Brown Ale;North American Ale;Golden Gate Park Brewery;;San Francisco;California;United States;37.7749,-122.419;
Pale Ale;1058;1169;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;South Shore Brewery;808 West Main Street;Ashland;Wisconsin;United States;46.5872,-90.8921;
Amber;1251;1100;3;33;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Amber/Red Ale;North American Ale;San Diego Brewing;10450-L Friars Road;San Diego;California;United States;32.7922,-117.099;
Amber Lager;1292;731;8;95;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Lager;North American Lager;Karl Strauss Brewery Gardens - Sorrento Mesa;9675 Scranton Road;San Diego;California;United States;32.8969,-117.201;
Kellerbier;1658;729;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Kaiserdom Privatbrauerei Bamberg;Breitckerstrae 9;Bamberg;Bayern;Germany;49.9043,10.8524;
Henry Hudson IPA;1766;374;3;31;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style India Pale Ale;North American Ale;Chelsea Brewing Company;Chelsea Piers, Pier 59;New York;New York;United States;40.7457,-74.0086;http://chelseabrewingco.com/
Oak-Aged Belgian Tripel;15;1315;-1;-1;9.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Upstream Brewing Company at Legacy;17070 Wright Plaza;Omaha;Nebraska;United States;41.2331,-96.1811;
Winter Ale;26;1220;1;13;5.9000000954;0;0;0;;;0;2010-07-22T16:00:00-04:00;Old Ale;British Ale;Summit Brewing;910 Montreal Circle;Saint Paul;Minnesota;United States;44.9139,-93.1396;http://www.summitbrewing.com/
Harvest Ale 2007;70;1142;3;26;6.6999998093;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Sierra Nevada Brewing Co.;1075 East 20th Street;Chico;California;United States;39.7246,-121.816;http://www.sierranevada.com/
Keller-Bier;436;1188;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;St. GeorgenBru Modschiedler KG;Marktstrae 12;Buttenheim;Bayern;Germany;49.802,11.0324;
Dry Stout;607;120;3;42;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Stout;North American Ale;Big River Brewing;180 - 14200 Entertainment Boulevard;Richmond;British Columbia;Canada;49.1344,-123.065;
Blonde Ale;613;120;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Big River Brewing;180 - 14200 Entertainment Boulevard;Richmond;British Columbia;Canada;49.1344,-123.065;
Wild Salmon Pale Ale;765;526;3;26;4.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Fish Brewing Company & Fish Tail Brewpub;515 Jefferson Street SE;Olympia;Washington;United States;47.0437,-122.897;http://www.fishbrewing.com/
Raspberry Wheat;4071;1173;11;116;4.5;0;0;0;;A golden wheat beer brewed with the finest North American malted barley and wheat.  It's then lightly hopped with the choicest European varieties.  The smooth, crisp golden wheat beer is then finished with a hint of rasberry.  Enjoy this beer any time of the year.;0;2010-07-22T16:00:00-04:00;Light American Wheat Ale or Lager;Other Style;Southern Tier Brewing Co;2051A Stoneman Circle;Lakewood;New York;United States;42.1008,-79.3357;http://www.southerntierbrewing.com/
Honey Cream Ale;4180;1072;11;113;5.5;0;0;0;;"Honey Cream Ale is fermented warm like traditional cream ales but features an added twist--wildflower honey from Oregon. Honey imparts a dry, refreshing character to the beer because it ferments almost completely. The honey comes from a beekeeper in Blodgett, a tiny town 20 miles east of Newport.


Rogues Honey Cream Ale is a light, smooth, medium bodied ale, with a creamy head, hints of honey and a crisp light finish. Brewed with two-row Harrington, Klages and Munich malts and Crystal hops. Discontined for distribution in late 2005, available on tap only at Rogue Ales Public Houses.";0;2010-07-22T16:00:00-04:00;American-Style Cream Ale or Lager;Other Style;Rogue Ales;2320 SE OSU Drive;Newport;Oregon;United States;44.6202,-124.052;http://www.rogue.com
Double Bag Ale;4354;801;5;60;7.1999998093;0;0;0;;"This malty, full-bodied double alt is also know as ""Stickebier"" - German slang for ""secret brew"". Double Bag was originally offered only in our brewery taproom as a special treat to our visitors.";0;2010-07-22T16:00:00-04:00;Belgian-Style Dubbel;Belgian and French Ale;Long Trail Brewing Co;Route 4 & 100A;Bridgewater Corners;Vermont;United States;43.5882,-72.6563;http://www.longtrail.com/
Burning River Pale Ale;4367;605;3;26;6.0;0;0;0;;An assertively hopped American Pale Ale with citrusy and piney Cascade hops.;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Great Lakes Brewing;2516 Market Avenue;Cleveland;Ohio;United States;41.4844,-81.7042;http://www.greatlakesbrewing.com
Reverend, The;4516;62;5;62;10.0;0;0;0;;Belgian-Style Quadrupel Ale;0;2010-07-22T16:00:00-04:00;Belgian-Style Quadrupel;Belgian and French Ale;Avery Brewing Company;5763 Arapahoe Avenue;Boulder;Colorado;United States;40.0166,-105.219;http://www.averybrewing.com/
El Jefe;4690;1244;3;31;5.6999998093;0;0;0;;Our holiday ale. This I.D.A., India Dark Ale, is crisp, bitter and overflowing with the aroma of spruce. Perfect for the holidays.;0;2010-07-22T16:00:00-04:00;American-Style India Pale Ale;North American Ale;The Alchemist;23 South Main Street;Waterbury;Vermont;United States;44.3372,-72.756;http://www.alchemistbeer.com/
Heathen;4692;1244;3;31;6.9000000954;0;0;0;;An american IPA brewed with a blend of 3 base malts and a multitude of hops.;0;2010-07-22T16:00:00-04:00;American-Style India Pale Ale;North American Ale;The Alchemist;23 South Main Street;Waterbury;Vermont;United States;44.3372,-72.756;http://www.alchemistbeer.com/
Misery Bay IPA;4786;507;3;31;6.5;0;0;0;;The view from Oliver Perry Monument across Lake Erieâ€™s historic Misery Bay provides a constant reminder of the hardships endured during the Battle of Lake Erie. Misery Bay IPA is brewed as a tribute to Misery Bay and Graveyard Pond, final resting place for many brave sailors and soldiers. Misery Bay IPA offers a complex malt profile loaded with American hops at 75 IBUâ€™s, and finishes at 6.5 % alcohol by volume.;0;2010-07-22T16:00:00-04:00;American-Style India Pale Ale;North American Ale;Erie Brewing Company;1213 Veshecco Drive;Erie;Pennsylvania;United States;42.1112,-80.113;http://www.eriebrewingco.com
Stone 12 Anniversery Bitter Chocolate Oatmeal Stout;4800;1204;-1;-1;9.1999998093;0;0;0;;Our Anniversary Ale this year stems from 2 pilot beers that were brewed by members of Team Stone. The first was Jeremy Moynierâ€™s incredibly delicious Oatmeal Stout, and the second was Jake Ratzkeâ€™s amazing homebrewed Imperial Stout that had authentic Oaxacan chocolate added to the boil. We loved both beers so much that we decided to combine the recipes to make this yearâ€™s Anniversary offering: Stone 12th Anniversary Bitter Chocolate Oatmeal Stout. This beer pours deep black with a rich brown head of foam. The aroma is dominated by roast malt and cocoa. Upon tasting, the cocoa (we used unsweetened, unprocessed cacao sourced through our friends at Chuao Chocolatier) really comes through with a deep chocolate flavor and a long lasting bitter finish. The roasted grains used add coffee and licorice accents. It is a thick beer, but not sweet, with the addition of oatmeal in the mash providing a rich, silky mouthfeel that adds to the creamy texture.;0;2010-07-22T16:00:00-04:00;;;Stone Brewing Co.;1999 Citracado Parkway;Escondido;California;United States;33.1157,-117.12;http://www.stonebrew.com/
Unearthly Imperial India Pale Ale;4884;1173;3;32;11.0;0;0;0;;"At the Southern Tier Brewing Company, vigorously hopped beer is our standard and inspiration. We continue a commitment to innovation with our most aggressive offering yet. Unearthly is a manifestation of the brewerâ€™s craft; skillfully balancing art and the forces of nature to produce a divine liquid. Delicately pour a taste into a fluted glass. Smell the enchanting aromas of the hops waft forward as your first sip divulges this beerâ€™s fervent soul. To underestimate Unearthly is to trifle with the mysteries of the universe, so please consume wisely.";0;2010-07-22T16:00:00-04:00;Imperial or Double India Pale Ale;North American Ale;Southern Tier Brewing Co;2051A Stoneman Circle;Lakewood;New York;United States;42.1008,-79.3357;http://www.southerntierbrewing.com/
Radeau Red Ale;5020;396;2;22;0.0;0;0;0;;"Cooper's Cave Ale Company's flagship ale is an Irish Red Ale. Three English Malts and one Belgian Munich Malt make up the grain bill. It is a full bodied Red Ale packed with flavor, blended with American Nugget hops for bitterness and East Kent Golding for flavor and aroma. This ale has turned the heads of many ""dyed in the wool"" American lager drinkers.";0;2010-07-22T16:00:00-04:00;Irish-Style Red Ale;Irish Ale;Cooper's Cave Ale Company;2 Sagamore Street;Glens Falls;New York;United States;43.3177,-73.64;http://www.cooperscaveale.com/
Richbrau India Pale Ale;5231;1055;3;31;6.1999998093;0;0;0;;A hops showcase in aroma, flavor and bitterness. We used the delightful Amarillo hop as the most prominent choice.;0;2010-07-22T16:00:00-04:00;American-Style India Pale Ale;North American Ale;Richbrau Brewing Company;1214 East Cary St;Richmond;Virginia;United States;37.5356,-77.4338;http://www.richbrau.com/
Dubble Fantasy;5310;1100;5;72;5.0;0;0;0;;Abbey ale with hints of bubble gum flavor.;0;2010-07-22T16:00:00-04:00;Other Belgian-Style Ales;Belgian and French Ale;San Diego Brewing;10450-L Friars Road;San Diego;California;United States;32.7922,-117.099;
Pine Tar Stout;5597;1015;3;42;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Stout;North American Ale;Prescott Brewing Company;130 W Gurley St;Prescott;Arizona;United States;34.542,-112.47;http://prescottbrewingcompany.com/
Dragon Stout;2986;442;3;42;7.5;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Stout;North American Ale;Desnoes & Geddes Ltd;214 Spanish Town;Kingston;;Jamaica;33.9858,-96.6515;
Master Brew Bitter;3018;1132;-1;-1;4.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Shepherd Neame;17 Court Street;Faversham;Kent;United Kingdom;51.3169,0.8921;
ESB;3205;1346;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Weinkeller Brewery - Berwyn;;Berwyn;Illinois;United States;41.8506,-87.7937;
Celebration Ale 1992;3261;1142;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Sierra Nevada Brewing Co.;1075 East 20th Street;Chico;California;United States;39.7246,-121.816;http://www.sierranevada.com/
"Double Eagle \""High-Test\"" Scotch Ale";3429;985;1;15;8.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;Scotch Ale;British Ale;Pinehurst Village Brewery;;Aberdeen;North Carolina;United States;35.1315,-79.4295;
Ngoma Awooyo Special;3693;186;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Brasserie du Benin;BP 896;Lom;;Togo;32.3906,-93.3739;
Panama Limited Red Ale;2007;536;3;26;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Pale Ale;North American Ale;Flossmoor Station Brewery;1035 Sterling Avenue;Flossmoor;Illinois;United States;41.5433,-87.6789;
Trolleycar Stout;2041;553;3;42;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style Stout;North American Ale;Fratellos Restaurant and Brewery;4301 West Wisconsin;Appleton;Wisconsin;United States;44.2678,-88.4731;
Pirates Pilsner;2080;809;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Mad Crab Restaurant and Brewery;;Strongsville;Ohio;United States;41.3145,-81.8357;
Rambling Raspberry Ale;2147;1078;11;116;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;Light American Wheat Ale or Lager;Other Style;Route 66 Brewery;;Saint Louis;Missouri;United States;38.647,-90.225;
J. Scott Francis ESB;2167;80;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Barley's Brewing #1;467 North High Street;Columbus;Ohio;United States;39.9719,-83.0027;
Rye Bock;2362;617;7;90;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;Traditional German-Style Bock;German Lager;Grumpy Troll Restaurant and Brewery;105 South Second Street;Mount Horeb;Wisconsin;United States;43.0081,-89.7383;
Dunkles;2394;1077;-1;-1;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;;;Rothaus Brauerei;;Hartford;Wisconsin;United States;43.3178,-88.379;
Stuft Pizza Torrey Pines IPA;2439;436;3;31;0.0;0;0;0;;;0;2010-07-22T16:00:00-04:00;American-Style India Pale Ale;North American Ale;Del Mar Stuft Pizza and Brewing;;San Diego;California;United States;32.7153,-117.157;
Big Eye IPA;2447;68;3;31;6.0;0;0;0;;"ndia Pale Ale is a style of beer that was developed in England during the period of the British Empire. It is derived from bitter ales but contains even more alcohol and hops. This helped preserve the beer on its long sea journey around Cape Hope to India.


British troops returning from India brought their love of this beer back with them so breweries began brewing it for the home market as well. Sadly, the style had mostly died out in England by the late twentieth century.


American home brewers began to brew I.P.A. because of their love for the intense hoppiness of the style. In time American I.P.A.s became much more aggressively bitter and hoppy than their historical predecessors.


Big Eye I.P.A. is our version of this wonderful style.  American Centennial hops are  used exclusively to bitter, flavor, finish, and dry hop the Big Eye. Its full hop flavor is guaranteed to please the palate of the true hop head.";0;2010-07-22T16:00:00-04:00;American-Style India Pale Ale;North American Ale;Ballast Point Brewing;5401 Linda Vista Road #406;San Diego;California;United States;32.7668,-117.195;http://www.ballastpoint.com/
